EIA_ID,month,nameplate,capability
2199,Nov,569.5,601.6
2199,Dec,569.5,622.5
2203,Jan,428,428
2203,Feb,428,428
2203,Mar,428,428
2203,Apr,428,428
2203,May,428,428
2203,Jun,428,428
2203,Jul,428,428
2203,Aug,428,428
2203,Sep,428,428
2203,Oct,428,428
2203,Nov,428,428
2203,Dec,428,428
2204,Jan,268.8,278.2
2204,Feb,268.8,278.2
2204,Mar,268.8,278.2
2204,Apr,268.8,278.2
2204,May,268.8,278.2
2204,Jun,268.8,278.2
2204,Jul,268.8,278.2
2204,Aug,268.8,278.2
2204,Sep,268.8,278.2
2204,Oct,268.8,278.2
2204,Nov,268.8,278.2
2204,Dec,268.8,278.2
2227,Jan,21.6,21
2227,Feb,21.6,21
2227,Mar,21.6,21
2227,Apr,21.6,21
2227,May,21.6,21
2227,Jun,21.6,21
2227,Jul,21.6,21
2227,Aug,21.6,21
2227,Sep,21.6,21
2227,Oct,21.6,21
2227,Nov,21.6,21
2227,Dec,21.6,21
2228,Jan,21.6,20
2228,Feb,21.6,20
2228,Mar,21.6,20
2228,Apr,21.6,20
2228,May,21.6,20
2228,Jun,21.6,20
2228,Jul,21.6,20
2228,Aug,21.6,20
2228,Sep,21.6,20
2228,Oct,21.6,20
2228,Nov,21.6,20
2228,Dec,21.6,20
2229,Jan,22.5,22.5
2229,Feb,22.5,22.5
2229,Mar,22.5,22.5
2229,Apr,22.5,22.5
2229,May,22.5,22.5
2229,Jun,22.5,22.5
2229,Jul,22.5,22.5
2229,Aug,22.5,22.5
2229,Sep,22.5,22.5
2229,Oct,22.5,22.5
2229,Nov,22.5,22.5
2229,Dec,22.5,22.5
2260,Jan,45.6,45
2260,Feb,45.6,45
2260,Mar,45.6,45
2260,Apr,45.6,45
2260,May,45.6,45
2260,Jun,45.6,45
2260,Jul,45.6,45
2260,Aug,45.6,45
2260,Sep,45.6,45
2260,Oct,45.6,45
2260,Nov,45.6,45
2260,Dec,45.6,45
2268,Jan,1.5,1
2268,Feb,1.5,1
2268,Mar,1.5,1
2268,Apr,1.5,1
2268,May,1.5,1
2268,Jun,1.5,1
2268,Jul,1.5,1
2268,Aug,1.5,1
2268,Sep,1.5,1
2268,Oct,1.5,1
2268,Nov,1.5,1
2268,Dec,1.5,1
2273,Jan,8.4,3
2273,Feb,8.4,3
2273,Mar,8.4,3
2273,Apr,8.4,3
2273,May,8.4,3
2273,Jun,8.4,3
2273,Jul,8.4,3
2273,Aug,8.4,3
2273,Sep,8.4,3
2273,Oct,8.4,3
2273,Nov,8.4,3
2273,Dec,8.4,3
2274,Jan,26.2,24
2274,Feb,26.2,24
2274,Mar,26.2,24
2274,Apr,26.2,24
2274,May,26.2,24
2274,Jun,26.2,24
2274,Jul,26.2,24
2274,Aug,26.2,24
2274,Sep,26.2,24
2274,Oct,26.2,24
2274,Nov,26.2,24
2274,Dec,26.2,24
2303,Jan,2.1,2.1
2303,Feb,2.1,2.1
2303,Mar,2.1,2.1
2303,Apr,2.1,2.1
2303,May,2.1,2.1
2303,Jun,2.1,2.1
2303,Jul,2.1,2.1
2303,Aug,2.1,2.1
2303,Sep,2.1,2.1
2303,Oct,2.1,2.1
2303,Nov,2.1,2.1
2303,Dec,2.1,2.1
2349,Jan,167.8,168
2349,Feb,167.8,168
2349,Mar,167.8,166.95
2349,Apr,167.8,166.95
2349,May,167.8,166.95
2349,Jun,167.8,165.9
2349,Jul,167.8,165.9
2349,Aug,167.8,165.9
2349,Sep,167.8,166.95
2349,Oct,167.8,166.95
2349,Nov,167.8,166.95
2349,Dec,167.8,168
2351,Jan,190.8,190.8
2351,Feb,190.8,190.8
2351,Mar,190.8,189.8
2351,Apr,190.8,189.8
2351,May,190.8,189.8
2351,Jun,190.8,188.8
2351,Jul,190.8,188.8
2351,Aug,190.8,188.8
2351,Sep,190.8,189.8
2351,Oct,190.8,189.8
2351,Nov,190.8,189.8
2351,Dec,190.8,190.8
2352,Jan,35.9,33.8
2352,Feb,35.9,33.8
2352,Mar,35.9,33.8
2352,Apr,35.9,33.8
2352,May,35.9,33.8
2352,Jun,35.9,33.8
2352,Jul,35.9,33.8
2352,Aug,35.9,33.8
2352,Sep,35.9,33.8
2352,Oct,35.9,33.8
2352,Nov,35.9,33.8
2352,Dec,35.9,33.8
2353,Jan,35.6,40.8
2353,Feb,35.6,40.8
2353,Mar,35.6,39.9
2353,Apr,35.6,39.9
2353,May,35.6,39.9
2353,Jun,35.6,39
2353,Jul,35.6,39
2353,Aug,35.6,39
2353,Sep,35.6,39.9
2353,Oct,35.6,39.9
2353,Nov,35.6,39.9
2353,Dec,35.6,40.8
2354,Jan,16,17.5
2354,Feb,16,17.5
2354,Mar,16,17.15
2354,Apr,16,17.15
2354,May,16,17.15
2354,Jun,16,16.8
2354,Jul,16,16.8
2354,Aug,16,16.8
2354,Sep,16,17.15
2354,Oct,16,17.15
2354,Nov,16,17.15
2354,Dec,16,17.5
2355,Jan,8.4,9
2355,Feb,8.4,9
2355,Mar,8.4,8.7
2355,Apr,8.4,8.7
2355,May,8.4,8.7
2355,Jun,8.4,8.4
2355,Jul,8.4,8.4
2355,Aug,8.4,8.4
2355,Sep,8.4,8.7
2355,Oct,8.4,8.7
2355,Nov,8.4,8.7
2355,Dec,8.4,9
2356,Jan,6.4,6.5
2356,Feb,6.4,6.5
2356,Mar,6.4,6.05
2356,Apr,6.4,6.05
2356,May,6.4,6.05
2356,Jun,6.4,5.6
2356,Jul,6.4,5.6
2356,Aug,6.4,5.6
2356,Sep,6.4,6.05
2356,Oct,6.4,6.05
2356,Nov,6.4,6.05
2356,Dec,6.4,6.5
2357,Jan,12.4,12.4
2357,Feb,12.4,12.4
2357,Mar,12.4,12.35
2357,Apr,12.4,12.35
2357,May,12.4,12.35
2357,Jun,12.4,12.3
2357,Jul,12.4,12.3
2357,Aug,12.4,12.3
2357,Sep,12.4,12.35
2357,Oct,12.4,12.35
2357,Nov,12.4,12.35
2357,Dec,12.4,12.4
2358,Jan,2.2,2
2358,Feb,2.2,2
2358,Mar,2.2,2
2358,Apr,2.2,2
2358,May,2.2,2
2358,Jun,2.2,2
2358,Jul,2.2,2
2358,Aug,2.2,2
2358,Sep,2.2,2
2358,Oct,2.2,2
2358,Nov,2.2,2
2358,Dec,2.2,2
2359,Jan,1.6,1.6
2359,Feb,1.6,1.6
2359,Mar,1.6,1.6
2359,Apr,1.6,1.6
2359,May,1.6,1.6
2359,Jun,1.6,1.6
2359,Jul,1.6,1.6
2359,Aug,1.6,1.6
2359,Sep,1.6,1.6
2359,Oct,1.6,1.6
2359,Nov,1.6,1.6
2359,Dec,1.6,1.6
2360,Jan,3.2,3.4
2360,Feb,3.2,3.4
2360,Mar,3.2,3.5
2360,Apr,3.2,3.5
2360,May,3.2,3.5
2360,Jun,3.2,3.6
2360,Jul,3.2,3.6
2360,Aug,3.2,3.6
2360,Sep,3.2,3.5
2360,Oct,3.2,3.5
2360,Nov,3.2,3.5
2360,Dec,3.2,3.4
2368,Jan,15,15.2
2368,Feb,15,15.2
2368,Mar,15,13.45
2368,Apr,15,13.45
2368,May,15,13.45
2368,Jun,15,11.7
2368,Jul,15,11.7
2368,Aug,15,11.7
2368,Sep,15,13.45
2368,Oct,15,13.45
2368,Nov,15,13.45
2368,Dec,15,15.2
2465,Jan,18.8,19.2
2465,Feb,18.8,19.2
2465,Mar,18.8,18.2
2465,Apr,18.8,18.2
2465,May,18.8,18.2
2465,Jun,18.8,17.2
2465,Jul,18.8,17.2
2465,Aug,18.8,17.2
2465,Sep,18.8,18.2
2465,Oct,18.8,18.2
2465,Nov,18.8,18.2
2465,Dec,18.8,19.2
2481,Jan,4.8,4.8
2481,Feb,4.8,4.8
2481,Mar,4.8,4.8
2481,Apr,4.8,4.8
2481,May,4.8,4.8
2481,Jun,4.8,4.8
2481,Jul,4.8,4.8
2481,Aug,4.8,4.8
2481,Sep,4.8,4.8
2481,Oct,4.8,4.8
2481,Nov,4.8,4.8
2481,Dec,4.8,4.8
2483,Jan,25,25
2483,Feb,25,25
2483,Mar,25,25
2483,Apr,25,25
2483,May,25,25
2483,Jun,25,25
2483,Jul,25,25
2483,Aug,25,25
2483,Sep,25,25
2483,Oct,25,25
2483,Nov,25,25
2483,Dec,25,25
2486,Jan,14.4,14.4
2486,Feb,14.4,14.4
2486,Mar,14.4,14.4
2486,Apr,14.4,14.4
2486,May,14.4,14.4
2486,Jun,14.4,14.4
2486,Jul,14.4,14.4
2486,Aug,14.4,14.4
2486,Sep,14.4,14.4
2486,Oct,14.4,14.4
2486,Nov,14.4,14.4
2486,Dec,14.4,14.4
2522,Jan,5.5,5.5
2522,Feb,5.5,5.5
2522,Mar,5.5,5.5
2522,Apr,5.5,5.5
2522,May,5.5,5.5
2522,Jun,5.5,5.5
2522,Jul,5.5,5.5
2522,Aug,5.5,5.5
2522,Sep,5.5,5.5
2522,Oct,5.5,5.5
2522,Nov,5.5,5.5
2522,Dec,5.5,5.5
2530,Jan,15,15
2530,Feb,15,15
2530,Mar,15,15
2530,Apr,15,15
2530,May,15,15
2530,Jun,15,15
2530,Jul,15,15
2530,Aug,15,15
2530,Sep,15,15
2530,Oct,15,15
2530,Nov,15,15
2530,Dec,15,15
2532,Jan,12.4,13.6
2532,Feb,12.4,13.6
2532,Mar,12.4,13.6
2532,Apr,12.4,13.6
2532,May,12.4,13.6
2532,Jun,12.4,13.6
2532,Jul,12.4,13.6
2532,Aug,12.4,13.6
2532,Sep,12.4,13.6
2532,Oct,12.4,13.6
2532,Nov,12.4,13.6
2532,Dec,12.4,13.6
2540,Jan,4,5
2540,Feb,4,5
2540,Mar,4,4.25
2540,Apr,4,4.25
2540,May,4,4.25
2540,Jun,4,3.5
2540,Jul,4,3.5
2540,Aug,4,3.5
2540,Sep,4,4.25
2540,Oct,4,4.25
2540,Nov,4,4.25
2540,Dec,4,5
2543,Jan,20,16.7
2543,Feb,20,16.7
2543,Mar,20,16.65
2543,Apr,20,16.65
2543,May,20,16.65
2543,Jun,20,16.6
2543,Jul,20,16.6
2543,Aug,20,16.6
2543,Sep,20,16.65
2543,Oct,20,16.65
2543,Nov,20,16.65
2543,Dec,20,16.7
2544,Jan,2,1.8
2544,Feb,2,1.8
2544,Mar,2,1.8
2544,Apr,2,1.8
2544,May,2,1.8
2544,Jun,2,1.8
2544,Jul,2,1.8
2544,Aug,2,1.8
2544,Sep,2,1.8
2544,Oct,2,1.8
2544,Nov,2,1.8
2544,Dec,2,1.8
2545,Jan,36,29.1
2545,Feb,36,29.1
2545,Mar,36,29.7
2545,Apr,36,29.7
2545,May,36,29.7
2545,Jun,36,30.3
2545,Jul,36,30.3
2545,Aug,36,30.3
2545,Sep,36,29.7
2545,Oct,36,29.7
2545,Nov,36,29.7
2545,Dec,36,29.1
2546,Jan,6,6.9
2546,Feb,6,6.9
2546,Mar,6,5.7
2546,Apr,6,5.7
2546,May,6,5.7
2546,Jun,6,4.5
2546,Jul,6,4.5
2546,Aug,6,4.5
2546,Sep,6,5.7
2546,Oct,6,5.7
2546,Nov,6,5.7
2546,Dec,6,6.9
2547,Jan,15,14.5
2547,Feb,15,14.5
2547,Mar,15,14.35
2547,Apr,15,14.35
2547,May,15,14.35
2547,Jun,15,14.2
2547,Jul,15,14.2
2547,Aug,15,14.2
2547,Sep,15,14.35
2547,Oct,15,14.35
2547,Nov,15,14.35
2547,Dec,15,14.5
2548,Jan,16,15.2
2548,Feb,16,15.2
2548,Mar,16,15.5
2548,Apr,16,15.5
2548,May,16,15.5
2548,Jun,16,15.8
2548,Jul,16,15.8
2548,Aug,16,15.8
2548,Sep,16,15.5
2548,Oct,16,15.5
2548,Nov,16,15.5
2548,Dec,16,15.2
2550,Jan,3,1.9
2550,Feb,3,1.9
2550,Mar,3,1.75
2550,Apr,3,1.75
2550,May,3,1.75
2550,Jun,3,1.6
2550,Jul,3,1.6
2550,Aug,3,1.6
2550,Sep,3,1.75
2550,Oct,3,1.75
2550,Nov,3,1.75
2550,Dec,3,1.9
2551,Jan,36,30.7
2551,Feb,36,30.7
2551,Mar,36,30.2
2551,Apr,36,30.2
2551,May,36,30.2
2551,Jun,36,29.7
2551,Jul,36,29.7
2551,Aug,36,29.7
2551,Sep,36,30.2
2551,Oct,36,30.2
2551,Nov,36,30.2
2551,Dec,36,30.7
2552,Jan,12,10.8
2552,Feb,12,10.8
2552,Mar,12,10.8
2552,Apr,12,10.8
2552,May,12,10.8
2552,Jun,12,10.8
2552,Jul,12,10.8
2552,Aug,12,10.8
2552,Sep,12,10.8
2552,Oct,12,10.8
2552,Nov,12,10.8
2552,Dec,12,10.8
2555,Jan,6,4.9
2555,Feb,6,4.9
2555,Mar,6,5.35
2555,Apr,6,5.35
2555,May,6,5.35
2555,Jun,6,5.8
2555,Jul,6,5.8
2555,Aug,6,5.8
2555,Sep,6,5.35
2555,Oct,6,5.35
2555,Nov,6,5.35
2555,Dec,6,4.9
2556,Jan,2.5,2
2556,Feb,2.5,2
2556,Mar,2.5,2
2556,Apr,2.5,2
2556,May,2.5,2
2556,Jun,2.5,2
2556,Jul,2.5,2
2556,Aug,2.5,2
2556,Sep,2.5,2
2556,Oct,2.5,2
2556,Nov,2.5,2
2556,Dec,2.5,2
2557,Jan,3,2.6
2557,Feb,3,2.6
2557,Mar,3,2.75
2557,Apr,3,2.75
2557,May,3,2.75
2557,Jun,3,2.9
2557,Jul,3,2.9
2557,Aug,3,2.9
2557,Sep,3,2.75
2557,Oct,3,2.75
2557,Nov,3,2.75
2557,Dec,3,2.6
2559,Jan,2,2
2559,Feb,2,2
2559,Mar,2,2
2559,Apr,2,2
2559,May,2,2
2559,Jun,2,2
2559,Jul,2,2
2559,Aug,2,2
2559,Sep,2,2
2559,Oct,2,2
2559,Nov,2,2
2559,Dec,2,2
2560,Jan,4,3.9
2560,Feb,4,3.9
2560,Mar,4,3.8
2560,Apr,4,3.8
2560,May,4,3.8
2560,Jun,4,3.7
2560,Jul,4,3.7
2560,Aug,4,3.7
2560,Sep,4,3.8
2560,Oct,4,3.8
2560,Nov,4,3.8
2560,Dec,4,3.9
2561,Jan,4,4
2561,Feb,4,4
2561,Mar,4,4.05
2561,Apr,4,4.05
2561,May,4,4.05
2561,Jun,4,4.1
2561,Jul,4,4.1
2561,Aug,4,4.1
2561,Sep,4,4.05
2561,Oct,4,4.05
2561,Nov,4,4.05
2561,Dec,4,4
2562,Jan,24,23.5
2562,Feb,24,23.5
2562,Mar,24,22.95
2562,Apr,24,22.95
2562,May,24,22.95
2562,Jun,24,22.4
2562,Jul,24,22.4
2562,Aug,24,22.4
2562,Sep,24,22.95
2562,Oct,24,22.95
2562,Nov,24,22.95
2562,Dec,24,23.5
2563,Jan,5,5.2
2563,Feb,5,5.2
2563,Mar,5,5.2
2563,Apr,5,5.2
2563,May,5,5.2
2563,Jun,5,5.2
2563,Jul,5,5.2
2563,Aug,5,5.2
2563,Sep,5,5.2
2563,Oct,5,5.2
2563,Nov,5,5.2
2563,Dec,5,5.2
2564,Jan,2,2
2564,Feb,2,2
2564,Mar,2,2
2564,Apr,2,2
2564,May,2,2
2564,Jun,2,2
2564,Jul,2,2
2564,Aug,2,2
2564,Sep,2,2
2564,Oct,2,2
2564,Nov,2,2
2564,Dec,2,2
2566,Jan,1.3,1
2566,Feb,1.3,1
2566,Mar,1.3,0.6
2566,Apr,1.3,0.6
2566,May,1.3,0.6
2566,Jun,1.3,0.2
2566,Jul,1.3,0.2
2566,Aug,1.3,0.2
2566,Sep,1.3,0.6
2566,Oct,1.3,0.6
2566,Nov,1.3,0.6
2566,Dec,1.3,1
2568,Jan,1.5,1.2
2568,Feb,1.5,1.2
2568,Mar,1.5,1.35
2568,Apr,1.5,1.35
2568,May,1.5,1.35
2568,Jun,1.5,1.5
2568,Jul,1.5,1.5
2568,Aug,1.5,1.5
2568,Sep,1.5,1.35
2568,Oct,1.5,1.35
2568,Nov,1.5,1.35
2568,Dec,1.5,1.2
2569,Jan,10,10.4
2569,Feb,10,10.4
2569,Mar,10,10.3
2569,Apr,10,10.3
2569,May,10,10.3
2569,Jun,10,10.2
2569,Jul,10,10.2
2569,Aug,10,10.2
2569,Sep,10,10.3
2569,Oct,10,10.3
2569,Nov,10,10.3
2569,Dec,10,10.4
2571,Jan,7.2,7.2
2571,Feb,7.2,7.2
2571,Mar,7.2,7.2
2571,Apr,7.2,7.2
2571,May,7.2,7.2
2571,Jun,7.2,7.2
2571,Jul,7.2,7.2
2571,Aug,7.2,7.2
2571,Sep,7.2,7.2
2571,Oct,7.2,7.2
2571,Nov,7.2,7.2
2571,Dec,7.2,7.2
2572,Jan,5.4,4.5
2572,Feb,5.4,4.5
2572,Mar,5.4,4.5
2572,Apr,5.4,4.5
2572,May,5.4,4.5
2572,Jun,5.4,4.5
2572,Jul,5.4,4.5
2572,Aug,5.4,4.5
2572,Sep,5.4,4.5
2572,Oct,5.4,4.5
2572,Nov,5.4,4.5
2572,Dec,5.4,4.5
2573,Jan,1,0.8
2573,Feb,1,0.8
2573,Mar,1,0.8
2573,Apr,1,0.8
2573,May,1,0.8
2573,Jun,1,0.8
2573,Jul,1,0.8
2573,Aug,1,0.8
2573,Sep,1,0.8
2573,Oct,1,0.8
2573,Nov,1,0.8
2573,Dec,1,0.8
2574,Jan,11.9,8.8
2574,Feb,11.9,8.8
2574,Mar,11.9,8.8
2574,Apr,11.9,8.8
2574,May,11.9,8.8
2574,Jun,11.9,8.8
2574,Jul,11.9,8.8
2574,Aug,11.9,8.8
2574,Sep,11.9,8.8
2574,Oct,11.9,8.8
2574,Nov,11.9,8.8
2574,Dec,11.9,8.8
2575,Jan,6,5.4
2575,Feb,6,5.4
2575,Mar,6,5.4
2575,Apr,6,5.4
2575,May,6,5.4
2575,Jun,6,5.4
2575,Jul,6,5.4
2575,Aug,6,5.4
2575,Sep,6,5.4
2575,Oct,6,5.4
2575,Nov,6,5.4
2575,Dec,6,5.4
2576,Jan,6,6.4
2576,Feb,6,6.4
2576,Mar,6,6.35
2576,Apr,6,6.35
2576,May,6,6.35
2576,Jun,6,6.3
2576,Jul,6,6.3
2576,Aug,6,6.3
2576,Sep,6,6.35
2576,Oct,6,6.35
2576,Nov,6,6.35
2576,Dec,6,6.4
2578,Jan,3,2.4
2578,Feb,3,2.4
2578,Mar,3,2.6
2578,Apr,3,2.6
2578,May,3,2.6
2578,Jun,3,2.8
2578,Jul,3,2.8
2578,Aug,3,2.8
2578,Sep,3,2.6
2578,Oct,3,2.6
2578,Nov,3,2.6
2578,Dec,3,2.4
2579,Jan,6,6.3
2579,Feb,6,6.3
2579,Mar,6,6.25
2579,Apr,6,6.25
2579,May,6,6.25
2579,Jun,6,6.2
2579,Jul,6,6.2
2579,Aug,6,6.2
2579,Sep,6,6.25
2579,Oct,6,6.25
2579,Nov,6,6.25
2579,Dec,6,6.3
2580,Jan,4,2.3
2580,Feb,4,2.3
2580,Mar,4,2.4
2580,Apr,4,2.4
2580,May,4,2.4
2580,Jun,4,2.5
2580,Jul,4,2.5
2580,Aug,4,2.5
2580,Sep,4,2.4
2580,Oct,4,2.4
2580,Nov,4,2.4
2580,Dec,4,2.3
2581,Jan,6,5.1
2581,Feb,6,5.1
2581,Mar,6,4.5
2581,Apr,6,4.5
2581,May,6,4.5
2581,Jun,6,3.9
2581,Jul,6,3.9
2581,Aug,6,3.9
2581,Sep,6,4.5
2581,Oct,6,4.5
2581,Nov,6,4.5
2581,Dec,6,5.1
2582,Jan,8,8
2582,Feb,8,8
2582,Mar,8,7.8
2582,Apr,8,7.8
2582,May,8,7.8
2582,Jun,8,7.6
2582,Jul,8,7.6
2582,Aug,8,7.6
2582,Sep,8,7.8
2582,Oct,8,7.8
2582,Nov,8,7.8
2582,Dec,8,8
2583,Jan,1,0.8
2583,Feb,1,0.8
2583,Mar,1,0.8
2583,Apr,1,0.8
2583,May,1,0.8
2583,Jun,1,0.8
2583,Jul,1,0.8
2583,Aug,1,0.8
2583,Sep,1,0.8
2583,Oct,1,0.8
2583,Nov,1,0.8
2583,Dec,1,0.8
2586,Jan,10,7
2586,Feb,10,7
2586,Mar,10,7
2586,Apr,10,7
2586,May,10,7
2586,Jun,10,7
2586,Jul,10,7
2586,Aug,10,7
2586,Sep,10,7
2586,Oct,10,7
2586,Nov,10,7
2586,Dec,10,7
2588,Jan,8,8
2588,Feb,8,8
2588,Mar,8,8
2588,Apr,8,8
2588,May,8,8
2588,Jun,8,8
2588,Jul,8,8
2588,Aug,8,8
2588,Sep,8,8
2588,Oct,8,8
2588,Nov,8,8
2588,Dec,8,8
2590,Jan,5,5
2590,Feb,5,5
2590,Mar,5,5.05
2590,Apr,5,5.05
2590,May,5,5.05
2590,Jun,5,5.1
2590,Jul,5,5.1
2590,Aug,5,5.1
2590,Sep,5,5.05
2590,Oct,5,5.05
2590,Nov,5,5.05
2590,Dec,5,5
2591,Jan,2,2.1
2591,Feb,2,2.1
2591,Mar,2,2.15
2591,Apr,2,2.15
2591,May,2,2.15
2591,Jun,2,2.2
2591,Jul,2,2.2
2591,Aug,2,2.2
2591,Sep,2,2.15
2591,Oct,2,2.15
2591,Nov,2,2.15
2591,Dec,2,2.1
2595,Jan,6,4.5
2595,Feb,6,4.5
2595,Mar,6,4.35
2595,Apr,6,4.35
2595,May,6,4.35
2595,Jun,6,4.2
2595,Jul,6,4.2
2595,Aug,6,4.2
2595,Sep,6,4.35
2595,Oct,6,4.35
2595,Nov,6,4.35
2595,Dec,6,4.5
2596,Jan,3,2.6
2596,Feb,3,2.6
2596,Mar,3,2.6
2596,Apr,3,2.6
2596,May,3,2.6
2596,Jun,3,2.6
2596,Jul,3,2.6
2596,Aug,3,2.6
2596,Sep,3,2.6
2596,Oct,3,2.6
2596,Nov,3,2.6
2596,Dec,3,2.6
2597,Jan,3,2.4
2597,Feb,3,2.4
2597,Mar,3,2.35
2597,Apr,3,2.35
2597,May,3,2.35
2597,Jun,3,2.3
2597,Jul,3,2.3
2597,Aug,3,2.3
2597,Sep,3,2.35
2597,Oct,3,2.35
2597,Nov,3,2.35
2597,Dec,3,2.4
2598,Jan,2.7,2.8
2598,Feb,2.7,2.8
2598,Mar,2.7,2.8
2598,Apr,2.7,2.8
2598,May,2.7,2.8
2598,Jun,2.7,2.8
2598,Jul,2.7,2.8
2598,Aug,2.7,2.8
2598,Sep,2.7,2.8
2598,Oct,2.7,2.8
2598,Nov,2.7,2.8
2598,Dec,2.7,2.8
2599,Jan,19,18.1
2599,Feb,19,18.1
2599,Mar,19,18.2
2599,Apr,19,18.2
2599,May,19,18.2
2599,Jun,19,18.3
2599,Jul,19,18.3
2599,Aug,19,18.3
2599,Sep,19,18.2
2599,Oct,19,18.2
2599,Nov,19,18.2
2599,Dec,19,18.1
2600,Jan,25,23.8
2600,Feb,25,23.8
2600,Mar,25,23.9
2600,Apr,25,23.9
2600,May,25,23.9
2600,Jun,25,24
2600,Jul,25,24
2600,Aug,25,24
2600,Sep,25,23.9
2600,Oct,25,23.9
2600,Nov,25,23.9
2600,Dec,25,23.8
2601,Jan,2,2.1
2601,Feb,2,2.1
2601,Mar,2,2.2
2601,Apr,2,2.2
2601,May,2,2.2
2601,Jun,2,2.3
2601,Jul,2,2.3
2601,Aug,2,2.3
2601,Sep,2,2.2
2601,Oct,2,2.2
2601,Nov,2,2.2
2601,Dec,2,2.1
2604,Jan,4,3.1
2604,Feb,4,3.1
2604,Mar,4,3.25
2604,Apr,4,3.25
2604,May,4,3.25
2604,Jun,4,3.4
2604,Jul,4,3.4
2604,Aug,4,3.4
2604,Sep,4,3.25
2604,Oct,4,3.25
2604,Nov,4,3.25
2604,Dec,4,3.1
2605,Jan,42,36.1
2605,Feb,42,36.1
2605,Mar,42,36.5
2605,Apr,42,36.5
2605,May,42,36.5
2605,Jun,42,36.9
2605,Jul,42,36.9
2605,Aug,42,36.9
2605,Sep,42,36.5
2605,Oct,42,36.5
2605,Nov,42,36.5
2605,Dec,42,36.1
2606,Jan,16,16.2
2606,Feb,16,16.2
2606,Mar,16,16.05
2606,Apr,16,16.05
2606,May,16,16.05
2606,Jun,16,15.9
2606,Jul,16,15.9
2606,Aug,16,15.9
2606,Sep,16,16.05
2606,Oct,16,16.05
2606,Nov,16,16.05
2606,Dec,16,16.2
2607,Jan,2,1.6
2607,Feb,2,1.6
2607,Mar,2,1.55
2607,Apr,2,1.55
2607,May,2,1.55
2607,Jun,2,1.5
2607,Jul,2,1.5
2607,Aug,2,1.5
2607,Sep,2,1.55
2607,Oct,2,1.55
2607,Nov,2,1.55
2607,Dec,2,1.6
2608,Jan,2,2.2
2608,Feb,2,2.2
2608,Mar,2,2.2
2608,Apr,2,2.2
2608,May,2,2.2
2608,Jun,2,2.2
2608,Jul,2,2.2
2608,Aug,2,2.2
2608,Sep,2,2.2
2608,Oct,2,2.2
2608,Nov,2,2.2
2608,Dec,2,2.2
2609,Jan,36.3,40
2609,Feb,36.3,40
2609,Mar,36.3,38.45
2609,Apr,36.3,38.45
2609,May,36.3,38.45
2609,Jun,36.3,36.9
2609,Jul,36.3,36.9
2609,Aug,36.3,36.9
2609,Sep,36.3,38.45
2609,Oct,36.3,38.45
2609,Nov,36.3,38.45
2609,Dec,36.3,40
2610,Jan,16,16.2
2610,Feb,16,16.2
2610,Mar,16,15.3
2610,Apr,16,15.3
2610,May,16,15.3
2610,Jun,16,14.4
2610,Jul,16,14.4
2610,Aug,16,14.4
2610,Sep,16,15.3
2610,Oct,16,15.3
2610,Nov,16,15.3
2610,Dec,16,16.2
2611,Jan,21,20
2611,Feb,21,20
2611,Mar,21,19.9
2611,Apr,21,19.9
2611,May,21,19.9
2611,Jun,21,19.8
2611,Jul,21,19.8
2611,Aug,21,19.8
2611,Sep,21,19.9
2611,Oct,21,19.9
2611,Nov,21,19.9
2611,Dec,21,20
2612,Jan,56,54.9
2612,Feb,56,54.9
2612,Mar,56,54.7
2612,Apr,56,54.7
2612,May,56,54.7
2612,Jun,56,54.5
2612,Jul,56,54.5
2612,Aug,56,54.5
2612,Sep,56,54.7
2612,Oct,56,54.7
2612,Nov,56,54.7
2612,Dec,56,54.9
2613,Jan,26,24.5
2613,Feb,26,24.5
2613,Mar,26,23.9
2613,Apr,26,23.9
2613,May,26,23.9
2613,Jun,26,23.3
2613,Jul,26,23.3
2613,Aug,26,23.3
2613,Sep,26,23.9
2613,Oct,26,23.9
2613,Nov,26,23.9
2613,Dec,26,24.5
2614,Jan,38.5,40
2614,Feb,38.5,40
2614,Mar,38.5,40
2614,Apr,38.5,40
2614,May,38.5,40
2614,Jun,38.5,40
2614,Jul,38.5,40
2614,Aug,38.5,40
2614,Sep,38.5,40
2614,Oct,38.5,40
2614,Nov,38.5,40
2614,Dec,38.5,40
2616,Jan,4,4.1
2616,Feb,4,4.1
2616,Mar,4,4.1
2616,Apr,4,4.1
2616,May,4,4.1
2616,Jun,4,4.1
2616,Jul,4,4.1
2616,Aug,4,4.1
2616,Sep,4,4.1
2616,Oct,4,4.1
2616,Nov,4,4.1
2616,Dec,4,4.1
2617,Jan,4,4.4
2617,Feb,4,4.4
2617,Mar,4,4.4
2617,Apr,4,4.4
2617,May,4,4.4
2617,Jun,4,4.4
2617,Jul,4,4.4
2617,Aug,4,4.4
2617,Sep,4,4.4
2617,Oct,4,4.4
2617,Nov,4,4.4
2617,Dec,4,4.4
2619,Jan,21.9,21.9
2619,Feb,21.9,21.9
2619,Mar,21.9,23.9
2619,Apr,21.9,23.9
2619,May,21.9,23.9
2619,Jun,21.9,25.9
2619,Jul,21.9,25.9
2619,Aug,21.9,25.9
2619,Sep,21.9,23.9
2619,Oct,21.9,23.9
2619,Nov,21.9,23.9
2619,Dec,21.9,21.9
2621,Jan,8,5.6
2621,Feb,8,5.6
